symbol,hv20,hv50,hv100,date,cur_iv,days_percentile,close
TOUR,71,78,89,230620,145.00,199/ 59%ile,1.37
TOWN,20,25,33,230818,30.16,208/ 47%ile,23.44
TPB,30,28,32,230825,37.37,486/  9%ile,24.50
TPC,59,53,61,230825,49.98,599/ 11%ile,8.94
TPG,31,28,33,230825,37.64,367/  7%ile,26.58
TPH,35,38,35,230825,35.67,597/  9%ile,29.19
TPIC,109,135,111,230825,81.75,599/ 54%ile,4.67
TPOR,32,51,54,230825,53.96,552/  2%ile,28.80
TPR,65,44,42,230825,32.68,600/  7%ile,32.99
TPVG,49,37,40,230802,42.34,189/ 94%ile,10.89
TPX,30,28,32,230825,37.51,600/ 29%ile,43.28
TPYP,11,13,14,230622,23.41,18/ 66%ile,25.09
TQQQ,52,50,50,230825,56.17,600/ 31%ile,38.04
TR,18,21,23,230823,33.34,516/ 46%ile,32.36
TRC,18,18,23,230815,30.42,282/ 10%ile,16.23
TREE,30,92,92,230825,64.05,593/ 36%ile,18.62
TREX,50,41,40,230825,39.17,600/ 27%ile,68.63
TRGP,13,17,21,230825,22.89,600/  0%ile,84.48
TRHC,95,79,69,230804,102.03,574/ 59%ile,10.27
TRI,21,21,21,230825,22.48,600/ 46%ile,126.76
TRIN,36,33,32,230825,20.73,230/ 33%ile,14.37
TRIP,48,41,40,230825,46.24,600/ 12%ile,15.00
TRMB,23,22,25,230825,28.29,600/ 10%ile,52.15
TRMD,26,31,40,230824,33.81,276/  2%ile,26.56
TRMK,22,31,38,230816,46.58,210/ 71%ile,23.25
TRMR,134,91,75,230825,66.88,326/ 43%ile,3.98
TRN,28,24,33,230825,33.03,600/ 20%ile,24.86
TRNO,21,22,21,230607,20.00,257/  4%ile,60.19
TROO,53,54,66,230724,68.13,346/  1%ile,3.92
TROW,21,30,28,230825,22.35,600/ 14%ile,109.70
TROX,32,37,43,230825,39.86,600/ 10%ile,12.46
TRP,23,29,25,230825,20.47,599/ 47%ile,35.34
TRS,27,24,26,230825,31.11,585/ 19%ile,25.68
TRST,12,26,31,230824,27.36,101/ 36%ile,28.24
TRTN,5,4.5,45,230825,18.63,584/  4%ile,83.31
TRTX,49,37,48,230824,27.03,359/  9%ile,7.02
TRU,17,18,22,230825,31.06,600/ 36%ile,78.99
TRUE,84,79,73,230825,86.25,548/ 81%ile,2.13
TRUP,50,87,94,230825,87.50,600/ 79%ile,29.88
TRV,12,17,20,230825,19.23,600/ 14%ile,161.64
TRVG,74,73,90,220929,90.94,332/ 66%ile,1.10
TRVI,74,86,93,230825,104.12,149/ 57%ile,2.23
TRVN,84,101,297,230509,173.67,184/ 90%ile,0.90
TS,22,23,29,230825,26.62,600/  0%ile,32.39
TSAT,201,131,100,230825,85.41,366/ 95%ile,18.67
TSBK,17,27,26,230323,39.27,38/ 94%ile,28.50
TSCO,13,20,23,230825,22.88,600/  4%ile,213.54
TSE,68,80,75,230825,82.29,600/ 98%ile,11.32
TSEM,46,39,34,230825,40.10,590/ 61%ile,28.66
TSHA,380,260,216,230825,135.52,159/ 73%ile,2.22
TSL,53,64,61,230825,67.86,56/ 39%ile,17.21
TSLA,43,51,48,230825,46.78,600/ 14%ile,238.59
TSLL,63,77,73,230825,72.29,260/ 16%ile,14.73
TSLQ,44,51,48,230825,48.98,278/ 14%ile,34.70
TSLS,45,51,48,230825,50.77,155/ 21%ile,21.06
TSLX,20,17,18,230825,15.94,199/ 30%ile,20.02
TSLY,39,48,45,230825,21.80,45/ 28%ile,14.33
TSM,23,25,33,230825,28.35,600/ 19%ile,93.10
TSN,25,21,37,230825,22.54,600/ 25%ile,54.01
TSP,96,128,143,230825,122.27,590/ 89%ile,1.40
TSQ,96,69,57,230825,37.29,413/  7%ile,9.73
TSVT,72,63,65,230825,84.06,230/ 57%ile,5.50
TT,22,18,24,230825,25.83,600/ 32%ile,202.58
TTAC,10,10,11,230822,13.18,58/  5%ile,52.03
TTC,19,19,26,230825,26.80,588/ 35%ile,99.42
TTD,41,41,38,230825,41.81,598/  2%ile,75.91
TTE,24,24,23,230825,22.04,600/ 16%ile,62.26
TTEC,40,40,41,230822,40.44,428/ 43%ile,28.85
TTEK,23,21,27,230825,34.84,585/ 36%ile,157.24
TTGT,41,39,39,230815,52.44,531/ 49%ile,28.34
TTI,55,53,54,230825,49.66,593/  2%ile,5.19
TTMI,22,23,29,230825,40.36,440/ 64%ile,14.77
TTOO,419,264,241,230123,114.58,8/ 37%ile,0.37
TTSH,49,38,43,230825,74.76,488/ 84%ile,5.69
TTT,58,49,48,230825,45.54,600/ 16%ile,82.11
TTWO,26,23,28,230825,26.81,600/  7%ile,141.42
TU,19,21,18,230825,17.81,431/ 43%ile,17.18
TUA,10,11,0.0,230802,23.13,49/ 89%ile,22.11
TUP,275,279,250,230825,142.67,591/ 85%ile,2.51
TUR,34,33,40,230825,31.03,600/ 48%ile,36.98
TURN,53,40,36,230814,33.54,247/ 14%ile,4.25
TUSK,75,60,61,230825,74.64,569/  8%ile,4.48
TUYA,65,74,79,230705,153.34,338/ 95%ile,1.51
TV,31,40,42,230825,48.75,563/ 84%ile,4.43
TVTX,35,39,74,230825,104.28,555/ 94%ile,12.96
TW,18,25,29,230825,30.65,597/ 54%ile,85.30
TWEB,25,32,33,230815,90.26,4/100%ile,17.75
TWI,52,40,43,230825,46.00,599/  3%ile,12.13
TWIN,47,37,53,230822,54.33,262/  8%ile,14.19
TWKS,124,84,75,230825,55.47,409/  5%ile,4.78
TWLO,43,44,55,230825,46.93,600/ 18%ile,59.37
TWM,26,31,36,230825,36.16,600/  1%ile,14.56
TWNK,75,49,37,230825,52.34,585/ 97%ile,27.00
TWO,29,29,32,230825,18.85,435/  3%ile,13.20
TWOU,178,128,114,230825,96.15,599/ 79%ile,3.07
TWST,77,75,73,230825,77.53,574/ 26%ile,19.78
TX,31,26,33,230825,33.93,600/ 12%ile,40.08
TXG,33,40,40,230825,50.18,533/ 14%ile,47.89
TXMD,41,37,53,230825,65.75,444/  4%ile,4.03
TXN,23,28,26,230825,24.11,600/ 28%ile,167.81
TXRH,17,18,20,230825,27.31,600/  9%ile,104.45
TXT,17,30,26,230825,25.44,600/  8%ile,75.22
TYD,25,25,26,230825,26.24,541/ 36%ile,26.41
TYL,20,25,24,230825,26.30,466/ 16%ile,378.79
TYO,25,26,26,230825,26.36,564/ 20%ile,14.35
TYRA,49,74,84,230824,109.39,76/ 43%ile,14.14
TZA,37,46,53,230825,54.14,600/  3%ile,27.93
TZOO,63,67,72,230825,74.06,532/ 44%ile,6.84
U,39,63,69,230825,50.16,600/ 13%ile,34.72
UA,36,39,41,230825,48.85,600/ 38%ile,6.51
UAA,32,37,39,230825,47.38,600/ 35%ile,7.20
UAL,25,30,34,230825,35.50,600/  1%ile,48.94
UAN,49,37,44,230825,35.77,551/  8%ile,76.80
UBA,16,19,33,230808,26.80,366/ 39%ile,21.14
UBER,33,34,37,230825,36.77,600/  1%ile,43.96
UBFO,28,34,36,230825,29.72,70/ 68%ile,7.09
UBOT,45,46,43,230825,50.36,107/ 52%ile,17.69
UBR,43,48,50,230804,144.75,84/ 96%ile,27.06
UBS,26,24,26,230825,35.03,599/ 78%ile,24.58
UBSI,23,31,38,230825,39.71,319/ 86%ile,29.13
UBT,36,31,31,230825,32.05,589/ 39%ile,21.27
UBX,103,85,102,230825,122.99,400/ 59%ile,2.46
UCAR,151,145,0.0,230825,97.32,68/  2%ile,4.55
UCBI,22,29,39,230815,35.63,195/ 62%ile,26.88
UCC,34,36,35,230814,58.19,13/ 53%ile,31.47
UCO,36,42,57,230825,52.01,600/  2%ile,29.91
UCTT,37,32,41,230825,50.02,599/ 26%ile,32.44
UCYB,46,0.0,0.0,230824,56.00,19/100%ile,29.28
UDMY,45,43,44,230825,65.70,400/ 35%ile,10.35
UDN,6,9,9,230621,8.52,135/  0%ile,18.65
UDOW,29,29,31,230825,34.90,600/  8%ile,58.51
UDR,17,22,20,230825,32.23,407/ 89%ile,39.17
UE,20,24,25,230824,33.43,363/ 82%ile,15.40
UEC,58,52,57,230825,55.43,600/  3%ile,4.29
UEIC,45,50,53,230821,51.30,258/ 58%ile,8.89
UFCS,55,40,38,230731,51.40,275/ 85%ile,20.44
UFI,72,57,60,230825,63.48,422/ 64%ile,6.03
UFO,18,21,21,230825,24.24,538/ 26%ile,17.74
UFPI,20,22,28,230825,32.70,548/ 17%ile,101.04
UFPT,36,36,33,230823,42.03,54/ 79%ile,169.93
UGA,26,25,30,230825,36.40,600/ 26%ile,72.63
UGE,19,20,19,230801,48.03,25/ 80%ile,16.07
UGI,30,29,31,230825,30.97,582/ 94%ile,22.71
UGL,15,18,23,230825,27.39,600/  8%ile,57.02
UGP,27,36,42,230801,54.04,406/  9%ile,3.76
UGRO,83,122,146,230710,145.17,151/ 97%ile,1.11
UHAL,24,23,38,230825,32.60,233/ 25%ile,55.94
UHS,19,22,25,230825,31.07,600/ 36%ile,131.25
UHT,17,18,23,230821,44.09,419/ 88%ile,46.77
UI,58,42,41,230825,50.21,582/ 86%ile,177.59
UIS,60,68,74,230825,71.78,600/ 76%ile,3.86
UL,10,16,15,230825,17.54,600/ 43%ile,50.91
ULBI,111,122,89,230825,68.78,321/ 76%ile,9.24
ULCC,32,39,55,230825,51.42,598/ 37%ile,6.57
ULE,11,15,14,230419,19.89,74/ 10%ile,11.34
ULTA,30,23,34,230825,28.22,600/ 17%ile,407.15
UMBF,24,36,47,230825,58.13,493/ 90%ile,63.13
UMC,29,31,32,230825,30.51,585/ 11%ile,6.89
UMDD,31,37,45,230824,53.28,388/ 23%ile,18.92
UMH,24,24,23,230823,27.50,320/ 44%ile,14.72
UNF,19,25,23,230817,30.50,199/ 62%ile,173.91
UNFI,22,25,40,230825,37.14,600/  0%ile,19.74
UNG,54,53,56,230825,61.73,600/ 29%ile,6.86
UNH,13,23,24,230825,19.02,600/ 11%ile,489.12
UNIT,55,65,70,230825,55.14,600/ 84%ile,5.08
UNL,27,27,30,230825,46.35,521/ 24%ile,11.39
UNM,16,15,22,230825,26.16,600/  2%ile,48.98
UNP,9,26,23,230825,17.55,600/  3%ile,224.18
UNTY,24,29,30,230630,32.40,18/ 61%ile,24.39
UNVR,3.1,3.1,20,230714,19.31,515/  3%ile,36.14
UONE,46,45,58,230825,69.30,442/  2%ile,5.57
UONEK,44,40,40,230825,60.00,518/  1%ile,5.42
UP,264,289,287,230816,177.99,360/ 99%ile,1.34
UPBD,32,32,38,230825,37.86,598/  5%ile,29.73
UPLD,74,71,68,230825,98.66,584/ 98%ile,2.53
UPRO,35,32,34,230825,39.56,600/ 20%ile,45.22
UPS,15,19,26,230825,21.53,600/ 18%ile,168.87
UPST,168,139,137,230825,86.60,600/ 19%ile,29.89
UPV,24,28,26,230817,100.15,93/ 90%ile,51.72
UPW,26,30,29,230824,61.08,243/ 87%ile,54.56
UPWK,137,95,79,230825,49.47,600/  0%ile,14.75
UPXI,72,69,76,230808,100.00,165/ 86%ile,1.67
URA,27,28,29,230825,34.44,600/ 24%ile,23.52
URBN,30,28,43,230825,35.34,600/  0%ile,33.32
URE,24,27,31,230825,36.63,598/ 31%ile,53.63
URGN,83,182,142,230825,84.15,304/ 17%ile,18.72
URI,32,30,37,230825,35.40,600/ 29%ile,449.12
URNJ,43,0.0,0.0,230825,43.14,24/ 66%ile,18.94
URNM,28,29,31,230825,38.39,595/ 22%ile,37.74
UROY,71,63,61,230825,58.60,418/  2%ile,2.39
URTH,11,11,12,230818,16.01,407/ 16%ile,122.70
URTY,37,46,53,230825,49.52,600/  0%ile,38.39
USAC,14,18,21,230825,15.47,472/  3%ile,20.57
USAP,42,55,49,230824,49.21,397/ 16%ile,12.99
USAU,42,58,72,230825,79.87,168/ 40%ile,3.83
USB,23,31,37,230825,31.34,600/ 74%ile,35.51
USCI,11,15,15,230825,18.61,462/  9%ile,58.75
USD,70,59,64,230825,61.09,600/ 45%ile,41.29
USDP,115,118,136,230421,58.49,149/ 61%ile,0.66
USDU,4.3,7,6,230724,12.82,257/ 31%ile,27.00
USFD,22,18,21,230825,26.81,600/  4%ile,39.72
USFR,2.0,2.3,2.0,221031,29.55,85/ 43%ile,50.29
USHY,7,7,7,230821,8.70,232/ 24%ile,35.10
USIG,8,8,7,230825,8.08,501/ 37%ile,49.02
USIO,74,81,77,230621,86.56,443/ 28%ile,1.61
USL,17,20,28,230825,30.84,600/  8%ile,36.99
USM,246,161,121,230825,60.14,239/ 85%ile,39.42
USMC,13,11,12,230824,74.60,52/100%ile,43.79
USMF,9,9,0.0,230811,45.25,16/ 68%ile,38.63
USMV,8,8,8,230825,15.37,600/ 30%ile,74.33
USNA,19,23,25,230817,37.93,269/ 43%ile,63.86
USO,19,22,30,230825,28.20,600/  3%ile,72.45
USPH,39,32,36,230825,40.12,590/ 40%ile,101.03
USRT,13,15,16,230825,18.19,370/  6%ile,50.35
UST,16,16,17,230825,17.33,562/ 64%ile,43.60
UTEN,9,8,9,230825,15.47,167/ 12%ile,44.00
UTHR,21,26,25,230825,33.40,598/ 24%ile,229.01
UTHY,19,16,0.0,230802,22.39,15/ 13%ile,45.73
UTI,39,36,39,230825,43.44,553/  2%ile,7.89
UTL,20,21,22,230821,67.20,167/ 94%ile,47.11
UTSL,40,45,44,230825,44.09,463/ 14%ile,22.50
UTWO,1.6,2.6,3.3,230825,23.34,183/ 87%ile,48.00
UTWY,15,13,0.0,230816,61.54,18/100%ile,46.23
UTZ,27,25,28,230825,35.55,595/ 19%ile,14.79
UUP,6,7,8,230825,9.05,404/ 13%ile,29.01
UUUU,52,47,48,230825,54.86,600/  9%ile,6.82
UVE,26,32,50,230825,37.04,512/ 43%ile,12.85
UVIX,125,105,100,230825,113.82,349/  5%ile,3.94
UVSP,21,30,41,230825,41.83,182/ 74%ile,17.89
UVV,17,15,16,230825,33.28,500/ 92%ile,47.66
UVXY,87,75,75,230825,85.11,599/  1%ile,17.40
UWM,24,31,35,230825,36.27,600/  4%ile,32.85
UWMC,58,57,59,230825,33.25,600/  3%ile,5.55
UXI,22,23,29,230825,46.97,323/ 38%ile,25.57
UXIN,80,84,128,230825,167.49,455/ 86%ile,1.43
UYG,21,24,28,230825,34.69,600/ 30%ile,45.67
UYM,20,26,30,230825,29.97,513/  2%ile,22.58
V,13,14,16,230825,18.19,600/  5%ile,242.57
VAC,47,34,30,230825,28.20,600/  1%ile,109.44
VAL,24,30,39,230825,37.31,575/  0%ile,73.44
VALE,36,34,36,230825,36.95,600/ 39%ile,12.74
VALQ,0.0,0.0,0.0,230815,76.86,1/100%ile,49.13
VANI,55,72,100,221028,105.63,283/  8%ile,0.95
VAPO,179,166,160,230117,138.33,326/ 89%ile,0.41
VATE,74,95,114,230719,121.88,375/ 96%ile,1.54
VAW,10,13,16,230825,18.70,599/ 14%ile,177.77
VB,12,14,16,230825,21.64,600/ 26%ile,195.47
VBIV,60,240,215,230705,105.55,360/ 65%ile,1.23
VBK,16,16,16,230825,26.52,600/ 37%ile,222.18
VBR,10,13,17,230825,18.94,600/ 10%ile,164.58
VBTX,27,31,42,230727,45.00,138/ 58%ile,19.02
VC,40,31,32,230825,40.19,600/  5%ile,136.57
VCAR,28,31,30,230802,35.00,8/ 37%ile,8.53
VCEL,37,36,36,230825,57.62,464/ 24%ile,32.48
VCIT,8,8,7,230825,8.62,578/ 70%ile,77.46
VCLT,16,14,13,230825,13.14,596/ 39%ile,74.92
VCR,17,17,18,230825,25.99,600/ 36%ile,276.35
VCSA,100,141,124,230208,126.25,146/ 91%ile,0.56
VCSH,2.8,3.2,3.3,230825,7.07,347/ 66%ile,75.34
VCTR,18,22,27,230823,31.65,302/ 11%ile,33.31
VCYT,46,48,48,230825,77.48,251/ 43%ile,25.43
VDC,9,10,9,230825,12.38,594/ 18%ile,191.10
VDE,17,19,22,230825,22.34,600/  0%ile,122.57
VEA,12,14,14,230825,16.80,600/ 43%ile,44.86
VECO,37,35,34,230825,40.47,600/ 19%ile,28.07
VEEV,18,23,38,230825,44.06,600/ 77%ile,189.13
VEGI,12,14,16,230824,18.64,344/  9%ile,38.91
VEGN,16,14,15,230825,37.39,159/ 86%ile,38.78
VEL,56,57,55,230825,64.38,271/ 97%ile,12.11
VEON,27,31,34,230216,111.25,120/ 95%ile,16.09
VERA,55,66,82,230823,106.13,128/ 40%ile,17.91
VERI,196,131,120,230825,97.12,600/ 76%ile,3.02
VERS,25,27,25,230825,28.36,199/ 13%ile,36.15
VERU,82,86,100,230824,108.41,592/ 41%ile,1.03
VERV,77,70,67,230825,91.22,315/ 51%ile,13.04
VERX,56,51,42,230825,45.20,458/  2%ile,22.02
VET,38,40,42,230825,44.53,600/  1%ile,13.78
VEU,12,15,14,230825,15.89,558/ 33%ile,53.12
VFC,43,39,43,230825,41.78,600/ 60%ile,18.87
VFF,183,135,139,230824,97.16,496/ 71%ile,0.76
VFH,11,13,15,230825,19.03,600/ 22%ile,82.24
VFMF,9,12,15,230824,29.24,125/ 82%ile,104.48
VFMO,16,16,15,230825,23.92,136/ 45%ile,116.50
VFMV,0.0,0.0,0.0,230814,37.78,1/100%ile,98.61
VFQY,10,12,14,230825,26.73,144/ 63%ile,114.27
VFVA,9,14,18,230818,20.10,326/  1%ile,101.56
VGIT,6,6,7,230825,9.24,554/ 78%ile,57.70
VGK,12,16,14,230825,17.78,600/ 40%ile,60.01
VGLT,18,15,15,230825,15.75,599/ 42%ile,59.18
VGR,51,36,36,230822,31.25,458/ 29%ile,11.08
VGSH,2.1,2.4,2.7,230825,5.74,301/ 25%ile,57.59
VGT,20,18,18,230825,24.82,600/ 44%ile,427.09
VHC,103,65,147,230406,89.21,493/ 38%ile,0.37
VHT,9,10,11,230825,17.92,600/ 35%ile,244.27
VIA,110,113,108,230321,41.88,377/ 59%ile,5.31
VIAV,26,24,31,230825,36.70,585/ 63%ile,10.25
VICI,16,18,18,230825,18.56,598/  1%ile,30.52
VICR,54,114,91,230825,55.03,600/ 51%ile,67.50
VIEW,158,146,280,230120,220.00,385/100%ile,0.13
VIG,9,9,10,230825,15.81,600/ 40%ile,160.89
VIGI,11,12,11,230823,20.70,190/ 45%ile,73.40
VINP,25,39,42,230825,43.77,148/  4%ile,9.76
VIOG,11,14,17,230825,28.26,340/ 47%ile,98.13
VIOO,10,14,18,230825,30.34,197/ 94%ile,90.60
VIOV,10,15,19,230825,27.32,153/ 81%ile,80.57
VIPS,53,47,49,230825,43.91,600/  0%ile,15.72
VIR,33,139,102,230825,58.09,595/ 12%ile,12.89
VIRI,198,170,181,230807,162.50,134/ 76%ile,1.18
VIRT,21,23,28,230825,26.06,600/  2%ile,18.86
VIRX,107,99,124,230523,162.50,381/ 99%ile,1.46
VIS,11,12,15,230825,19.49,595/ 25%ile,203.50
VIST,27,41,41,230825,46.21,440/  0%ile,26.12
VITL,103,73,62,230825,51.83,578/ 30%ile,12.19
VIV,18,24,27,230808,25.50,373/  3%ile,8.52
VIXM,26,25,24,230825,34.42,500/ 11%ile,20.11
VIXY,59,50,50,230825,65.50,598/  8%ile,24.20
VKTX,54,72,68,230825,74.07,599/ 28%ile,13.62
VLD,90,88,90,230825,94.04,521/ 45%ile,1.55
VLN,25,34,49,230825,95.66,236/ 95%ile,2.45
VLO,28,26,33,230825,31.42,600/  8%ile,133.12
VLRS,30,34,43,230824,63.83,586/ 86%ile,9.22
VLU,9,10,12,230817,28.95,139/ 43%ile,147.92
VLUE,10,11,13,230825,13.02,294/  8%ile,92.36
VLY,33,43,63,230825,44.96,555/ 81%ile,8.76
VMBS,7,8,7,230825,7.72,374/ 26%ile,44.81
VMC,20,19,21,230825,28.24,600/ 41%ile,214.83
VMD,41,39,42,230810,59.56,408/ 74%ile,7.78
VMEO,63,56,57,230825,63.97,548/ 21%ile,3.99
VMI,23,32,32,230825,31.58,578/ 42%ile,246.90
VMW,20,26,25,230825,28.85,589/ 40%ile,162.55
VNDA,39,41,41,230825,48.39,561/ 21%ile,5.58
VNET,57,63,67,230825,78.28,597/ 31%ile,3.31
VNO,34,53,51,230825,51.44,600/ 81%ile,22.02
VNOM,29,27,27,230825,30.48,600/  3%ile,27.17
VNQ,13,14,16,230825,18.09,600/ 37%ile,80.94
VNQI,12,14,15,230825,16.42,473/ 44%ile,39.78
VNRX,49,86,84,230511,108.13,426/ 19%ile,1.23
VNT,18,18,20,230825,30.23,571/ 26%ile,30.64
VO,10,11,13,230825,19.99,600/ 30%ile,215.10
VOC,24,34,39,230824,35.48,592/  4%ile,8.23
VOD,19,25,30,230825,31.18,594/ 81%ile,9.05
VOE,9,11,13,230825,18.49,600/ 25%ile,135.99
VONE,12,11,12,230825,17.66,161/  3%ile,199.89
VONG,15,14,15,230825,25.41,461/ 25%ile,70.11
VONV,9,10,11,230816,23.14,148/ 78%ile,68.74
VOO,12,11,11,230825,14.37,600/ 26%ile,404.20
VOOG,13,12,12,230823,19.59,565/ 19%ile,253.16
VOOV,11,10,12,230825,22.51,512/ 55%ile,153.67
VOR,74,85,77,230825,101.34,289/ 35%ile,2.73
VOT,13,14,14,230825,23.43,600/ 30%ile,199.82
VOX,15,17,18,230825,26.09,494/ 73%ile,105.51
VOXX,55,67,81,230825,72.51,574/ 62%ile,8.41
VOYA,16,17,24,230825,27.48,600/ 30%ile,70.64
VPG,26,24,30,230712,33.54,270/ 18%ile,34.67
VPL,14,15,14,230825,14.14,593/ 15%ile,67.74
VPU,13,15,15,230825,16.18,600/ 32%ile,137.59
VR,21,29,25,230823,24.42,293/ 86%ile,22.25
VRA,38,37,45,230825,52.83,527/ 34%ile,6.79
VRAR,64,62,71,230825,101.57,391/ 19%ile,3.00
VRCA,44,107,84,230825,94.88,551/ 59%ile,4.49
VRDN,38,67,57,230824,66.18,154/ 21%ile,18.68
VRE,18,31,32,230825,39.15,490/ 62%ile,18.43
VREX,31,24,36,230822,35.93,362/  4%ile,19.59
VRM,145,156,132,230825,123.39,598/ 46%ile,1.13
VRNA,42,43,43,230825,57.24,429/  0%ile,19.52
VRNS,48,37,35,230825,43.88,600/ 19%ile,30.94
VRNT,32,31,28,230825,36.78,597/ 57%ile,33.24
VRP,7,6,7,230623,9.92,1/100%ile,22.44
VRRM,20,19,21,230824,28.82,583/  2%ile,19.16
VRSK,16,16,19,230825,20.78,592/ 11%ile,237.19
VRSN,17,18,17,230825,25.55,600/ 39%ile,205.74
VRT,99,66,62,230825,51.99,600/ 45%ile,37.50
VRTV,65,46,45,230821,42.14,586/  0%ile,167.85
VRTX,22,20,20,230825,27.27,591/ 25%ile,350.06
VSAT,48,86,72,230825,53.01,599/ 54%ile,25.54
VSCO,50,53,55,230825,85.02,518/ 96%ile,18.02
VSEC,15,27,49,230825,51.97,376/ 40%ile,53.34
VSH,20,20,33,230825,29.47,599/ 15%ile,26.85
VSS,12,14,13,230825,14.14,270/  8%ile,109.27
VST,24,22,23,230825,24.41,600/  0%ile,30.12
VSTM,70,79,162,230825,85.15,364/ 22%ile,10.36
VSTO,21,25,40,230825,41.14,600/ 11%ile,28.54
VT,11,12,12,230825,15.95,600/ 34%ile,95.65
VTC,9,8,8,230825,6.45,586/ 50%ile,74.00
VTEB,4.4,4.3,4.5,230803,20.04,149/ 82%ile,49.27
VTEX,54,48,51,230825,64.79,374/  0%ile,6.24
VTGN,792,499,357,230825,137.67,204/ 62%ile,5.43
VTHR,12,11,12,230823,16.40,151/  0%ile,196.02
VTI,11,11,12,230825,15.55,600/ 30%ile,218.59
VTIP,2.7,3.6,3.2,230825,5.91,471/ 60%ile,47.20
VTLE,38,41,44,230825,47.45,600/  0%ile,57.42
VTNR,53,83,80,230825,77.50,576/ 17%ile,4.07
VTOL,24,27,35,230825,62.06,240/ 85%ile,27.04
VTR,32,27,26,230825,24.12,600/ 20%ile,43.06
VTRS,23,23,27,230825,28.55,593/  5%ile,10.97
VTS,30,35,45,230823,34.14,70/  8%ile,23.16
VTSI,74,59,62,230825,55.39,540/  2%ile,6.22
VTV,9,9,11,230825,15.84,600/ 44%ile,141.94
VTWG,14,0.0,0.0,230703,23.11,1/100%ile,173.70
VTWO,12,15,18,230825,21.88,597/ 20%ile,74.39
VTWV,12,16,19,230817,25.00,122/ 46%ile,123.60
VTYX,50,68,65,230825,74.06,231/ 10%ile,31.38
VUG,16,15,15,230825,22.12,600/ 40%ile,279.55
VUZI,53,58,67,230825,61.51,600/  0%ile,4.03
VV,12,11,12,230825,21.42,599/ 41%ile,201.25
VVI,37,34,49,230821,43.26,408/  1%ile,27.97
VVOS,297,216,195,230105,205.60,201/100%ile,0.27
VVV,19,19,26,230825,27.76,599/ 33%ile,33.49
VVX,37,26,29,230822,42.35,408/ 15%ile,50.04
VWE,48,59,102,230209,114.13,401/100%ile,0.83
VWO,13,16,15,230825,16.86,600/ 22%ile,40.23
VWOB,11,10,9,230825,9.04,473/ 47%ile,60.99
VXF,13,15,16,230825,22.91,600/ 35%ile,146.56
VXRT,113,122,142,230127,219.99,410/ 98%ile,0.79
VXUS,12,14,13,230825,16.58,600/ 42%ile,54.82
VXX,58,49,49,230825,56.70,600/  6%ile,24.20
VXZ,27,24,24,230825,38.24,436/ 15%ile,17.24
VYGR,35,46,72,230825,57.68,553/  0%ile,9.69
VYM,9,10,11,230825,13.50,600/ 34%ile,106.37
VYMI,11,14,13,230816,15.61,279/ 26%ile,62.28
VZ,13,28,25,230825,18.55,600/ 50%ile,33.35
VZIO,72,59,51,230825,68.95,600/ 55%ile,5.59
W,83,72,74,230825,63.87,600/ 27%ile,65.19
WAB,12,17,21,230825,21.62,600/  2%ile,111.72
WABC,19,24,32,230720,24.99,165/ 36%ile,43.92
WAFD,24,35,38,230825,48.37,238/ 94%ile,26.64
WAL,32,51,125,230825,46.84,597/ 75%ile,49.13
WANT,52,54,54,230816,70.50,272/ 42%ile,28.72
WASH,25,36,41,230825,65.35,382/ 76%ile,27.41
WAT,33,26,28,230825,31.40,599/ 37%ile,273.37
WATT,252,207,256,221102,119.66,373/ 68%ile,0.17
WAVD,417,333,260,221108,135.00,66/ 40%ile,0.38
WB,53,49,46,230825,50.45,600/ 24%ile,12.49
WBA,26,34,29,230825,30.60,600/ 71%ile,25.26
WBAT,18,23,21,230810,49.34,40/100%ile,31.34
WBD,47,45,48,230825,46.76,600/ 21%ile,12.27
WBS,22,29,40,230825,35.52,593/ 43%ile,41.61
WBX,81,97,100,230825,78.04,478/ 79%ile,2.84
WCBR,35,29,28,230404,25.94,22/ 59%ile,19.82
WCC,61,45,52,230825,40.72,600/ 28%ile,155.58
WCLD,28,27,28,230825,35.11,588/ 26%ile,30.51
WCN,18,16,15,230825,24.77,599/ 66%ile,137.86
WD,31,33,37,230825,46.28,506/ 72%ile,82.54
WDAY,33,28,31,230825,32.29,600/ 21%ile,236.97
WDC,25,28,38,230825,36.83,600/  4%ile,39.49
WDFC,16,44,38,230825,31.68,537/ 27%ile,219.88
WDIV,10,14,13,230727,45.27,13/ 69%ile,56.38
WDS,23,26,27,230825,30.00,282/ 23%ile,24.26
WE,436,273,357,230510,214.81,509/ 99%ile,0.13
WEAT,27,44,39,230825,40.88,600/ 58%ile,6.14
WEAV,57,61,68,230825,62.44,332/  1%ile,10.46
WEBL,60,65,64,230825,68.86,489/ 29%ile,10.82
WEBS,63,67,65,230824,71.70,394/  9%ile,13.68
WEC,12,16,17,230825,22.82,598/ 70%ile,85.10
WEED,32,41,44,230428,65.77,115/ 19%ile,19.83
WELL,22,23,23,230825,25.08,600/ 36%ile,81.03
WEN,17,18,18,230825,21.33,600/  2%ile,20.18
WERN,17,21,24,230825,29.17,556/ 36%ile,42.53
WES,21,20,21,230825,26.33,599/  8%ile,26.78
WEST,32,32,32,230825,37.62,298/ 52%ile,10.05
WEX,20,21,25,230825,33.56,597/ 16%ile,187.96
